Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Standard Deviation
01 12 2018 23:50,128.179397583007,4.08598089218139,139.129758239326,86.7975769042968,0.7905028102793661
02 12 2018 00:00,42.0090408325195,3.05274105072021,17.9102430975327,91.8363189697265,0.1022289584833167
02 12 2018 00:10,81.6300964355468,3.43267798423767,44.8225145391234,84.5257186889648,0.105275556762872
02 12 2018 00:20,32.2518196105957,3.09667301177978,19.8411900734791,90.8765029907226,0.9035485217751764
02 12 2018 00:30,49.4112510681152,3.01405596733093,16.4655965719985,90.939109802246,0.5701826705857646
02 12 2018 00:40,247.670593261718,4.28594303131103,178.013391886603,85.8095703125,0.635733092423908
02 12 2018 00:50,439.489990234375,5.05116701126098,348.669838892922,78.0518112182617,0.8173559062093434
02 12 2018 01:00,369.706909179687,4.74576520919799,275.911102054725,78.381103515625,0.2839225486526138
02 12 2018 01:10,300.216796875,4.67110300064086,259.121438115895,78.4670028686523,1.467342544343018
02 12 2018 01:20,164.220092773437,3.91822504997253,112.834180990886,84.886848449707,1.1834916420343418
02 12 2018 01:30,99.7597732543945,3.7746090888977,88.7890300929612,97.4695129394531,0.9711209726971924
02 12 2018 01:40,76.9249191284179,3.53279900550842,55.7595505979307,100.2041015625,1.185678913120208
02 12 2018 01:50,53.8504104614257,3.38255906105041,39.9500047689553,99.4152374267578,0.082221112824334
02 12 2018 02:00,33.8937301635742,2.97622299194335,0.0,99.5455322265625,0.38810561617361
02 12 2018 02:10,22.8372707366943,2.9951798915863,0.0,106.316398620605,0.1638077200152655
02 12 2018 02:20,-0.095933273434639,2.55172395706176,0.0,106.250602722167,0.2982097991118229
02 12 2018 02:30,17.9370594024658,4.27136898040771,175.110684051603,119.108703613281,1.1947841825309755
02 12 2018 02:40,114.239501953125,3.85246801376342,101.415113599611,118.223899841308,0.3406385805504701
02 12 2018 02:50,76.4954376220703,4.4088487625122,202.951284382975,119.526802062988,0.7884930359719999
02 12 2018 03:00,953.908020019531,7.43220281600952,1223.07452288968,124.76789855957,0.9599158138780032
02 12 2018 03:10,583.247619628906,6.12461996078491,666.840632943892,121.869400024414,0.6713555855490241
02 12 2018 03:20,1344.0810546875,7.8546438217163,1447.88844616316,119.492698669433,0.8262927125092397
02 12 2018 03:30,1418.05200195312,7.83349418640136,1436.13635488565,119.412101745605,1.2594336614048358
02 12 2018 03:40,983.9384765625,6.58566999435424,839.91127558779,120.185897827148,0.847106478195307
02 12 2018 03:50,1668.60900878906,8.68265438079833,1941.76547847847,121.649200439453,1.270741957674441
02 12 2018 04:00,981.119812011718,7.25472402572631,1134.90606800404,120.388198852539,0.1284781951664719
02 12 2018 04:10,376.187591552734,4.9108510017395,314.396884961346,114.507003784179,0.4253678100636753
02 12 2018 04:20,548.3173828125,5.34686517715454,426.007529908297,114.842796325683,0.9703444552655616
02 12 2018 04:30,1630.26599121093,8.52931404113769,1846.10108732899,124.005096435546,0.448873754131496
02 12 2018 04:40,887.060974121093,6.98436498641967,1008.96598754275,129.074005126953,1.1688239176326167
02 12 2018 04:50,283.359100341796,4.8772268295288,306.401233384393,144.197998046875,0.8968121550220404
02 12 2018 05:00,849.551879882812,6.9050908088684,973.830074285349,126.670402526855,0.4838836885886394
02 12 2018 05:10,589.122680664062,6.18184900283813,687.073356111119,119.003898620605,0.542232664230784
02 12 2018 05:20,450.671112060546,5.24930906295776,399.691148205332,116.888999938964,1.2811040865917749
02 12 2018 05:30,373.875091552734,5.36836719512939,431.918287371715,118.224700927734,0.1394905299000364
02 12 2018 05:40,380.077087402343,5.44904518127441,454.460570988166,122.308502197265,0.5142720853022502
02 12 2018 05:50,638.330627441406,6.76500701904296,913.621206945643,135.76609802246,0.6640576670784468
02 12 2018 06:00,716.202026367187,6.50947380065917,809.701673162955,135.929397583007,1.213122106278938
02 12 2018 06:10,653.966613769531,6.53972196578979,821.616401261173,130.481002807617,1.4310013155677808
02 12 2018 06:20,434.631591796875,5.52972316741943,477.591078765372,126.109100341796,1.0964814508964311
02 12 2018 06:30,151.807296752929,3.64284110069274,69.6304896813572,120.521499633789,0.9743323684173312
02 12 2018 06:40,292.170104980468,4.96324300765991,327.020704426892,123.176597595214,0.9406914512838902
02 12 2018 06:50,227.161697387695,4.85609817504882,301.418716162085,121.699096679687,0.4788627701161109
02 12 2018 07:00,380.657501220703,5.39638710021972,439.681724239075,125.116798400878,0.2945297837975183
02 12 2018 07:10,220.923904418945,4.76489305496215,280.272820509516,123.861701965332,0.2194669639613742
02 12 2018 07:20,83.5074768066406,3.86382508277893,103.337904539968,131.569107055664,0.5911442743881469
02 12 2018 07:30,-0.188533097505569,2.56559610366821,0.0,164.643203735351,0.5608805621720147
02 12 2018 07:40,0.0,1.68769896030426,0.0,158.742706298828,0.5500777639070301
02 12 2018 07:50,0.0,1.55397295951843,0.0,164.875503540039,0.1134056430991616
02 12 2018 08:00,0.0,0.793898820877075,0.0,331.586700439453,0.58561979748142
02 12 2018 08:10,0.0,1.58453905582427,0.0,85.9330215454101,0.5318912409778089
02 12 2018 08:20,0.0,1.9997489452362,0.0,118.027099609375,0.070820468384416
02 12 2018 08:30,0.0,2.34513592720031,0.0,130.274002075195,0.9597462861233974
02 12 2018 08:40,0.0,3.93677592277526,116.180759888125,121.707397460937,0.5108571381593943
02 12 2018 08:50,153.546905517578,4.82321310043334,293.727120844671,118.134300231933,1.079806153733918
02 12 2018 09:00,174.463897705078,4.5713791847229,237.263052170537,118.443603515625,0.6751346386900337
02 12 2018 09:10,98.8374710083007,3.92845797538757,114.673392177266,130.007202148437,0.861648512338804
02 12 2018 09:20,25.4693603515625,3.37235498428344,39.0072182427284,120.806900024414,0.5027420140861625
02 12 2018 09:30,-0.0175999905914068,2.31610989570617,0.0,123.247901916503,0.8036249666826072
02 12 2018 09:40,0.0,1.74968004226684,0.0,125.940399169921,0.3659669973035838
02 12 2018 09:50,0.0,1.55191504955291,0.0,137.937393188476,1.1859982594065483
02 12 2018 10:00,0.0,2.38948607444763,0.0,150.875503540039,0.7868319718913508
02 12 2018 10:10,0.0,2.758150100708,0.0,138.824600219726,1.401905853766179
02 12 2018 10:20,0.0,2.77080702781677,0.0,122.89990234375,1.0882493087210043
02 12 2018 10:30,0.0,3.24831295013427,28.8787601006479,90.2615280151367,0.945954114340953
02 12 2018 10:40,41.1524581909179,3.91869902610778,112.919000881161,70.7150726318359,0.8580730663210239
02 12 2018 10:50,42.7427902221679,3.31026291847229,33.6294596774287,83.5330963134765,1.122778521633379
02 12 2018 11:00,-0.113399498164654,2.66054797172546,0.0,106.603401184082,0.6934573104513965
02 12 2018 11:10,14.9404001235961,3.63669610023498,68.8048291318746,83.7730331420898,0.1088933471590172
02 12 2018 11:20,102.103996276855,4.05405282974243,133.100892589178,83.3906173706054,0.6594840184711044
02 12 2018 11:30,17.8847103118896,3.16203188896179,23.2853670900195,109.859703063964,0.1694920719489686
02 12 2018 11:40,0.0,2.11551403999328,0.0,126.091499328613,1.1676139249402575
02 12 2018 11:50,0.0,2.30292201042175,0.0,107.253898620605,0.1435444013087455
02 12 2018 12:00,0.0,2.68704104423522,0.0,117.9654006958,0.1037547242394931
02 12 2018 12:10,0.0,1.99949204921722,0.0,131.389694213867,0.7382464069591361
02 12 2018 12:20,0.0,1.51707696914672,0.0,117.317100524902,0.7204093135915696
02 12 2018 12:30,0.0,1.54500603675842,0.0,93.8914489746093,0.4607920503656614
02 12 2018 12:40,0.0,1.32748198509216,0.0,112.446701049804,0.8271652704844025
02 12 2018 12:50,0.0,2.02227711677551,0.0,150.411499023437,1.2334501182820927
02 12 2018 13:00,0.0,2.61378407478332,0.0,159.934097290039,1.2576204515575709
02 12 2018 13:10,0.0,2.29194808006286,0.0,149.68359375,1.3653437131923465
02 12 2018 13:20,0.0,1.76106095314025,0.0,127.607299804687,1.2579774596280748
02 12 2018 13:30,0.0,1.20660400390625,0.0,119.659301757812,0.3423287658664115
02 12 2018 13:40,0.0,1.1454210281372,0.0,152.59309387207,0.2589240855231412
02 12 2018 13:50,0.0,1.01836800575256,0.0,103.00779724121,0.1758680972314297
02 12 2018 14:00,0.0,2.17604494094848,0.0,95.3167572021484,0.922357034658574
02 12 2018 14:10,0.0,2.65476489067077,0.0,102.824302673339,0.1345564771841423
02 12 2018 14:20,0.0,2.91487598419189,0.0,98.3124237060546,1.1726542704645688
02 12 2018 14:30,0.0,3.44357800483703,45.9354118648016,114.95359802246,1.0899141139827848
02 12 2018 14:40,0.0,3.1237769126892,21.1865191352445,113.41780090332,1.1324720094385703
02 12 2018 14:50,24.8815898895263,3.71211910247802,79.3569005684258,97.4841690063476,1.1851398249505456
02 12 2018 15:00,129.78450012207,3.83857893943786,99.0916970755106,90.1664581298828,1.2869002163225225
02 12 2018 15:10,273.140991210937,4.62729406356811,249.440671880565,94.0830612182617,0.0886241317829085
02 12 2018 15:20,182.034194946289,3.86199593544006,103.026829351297,97.2299499511718,1.4477367630449214
02 12 2018 15:30,71.0683288574218,3.01062202453613,16.3489309775759,104.970298767089,0.7137605012429975
02 12 2018 15:40,15.5673503875732,2.86806607246398,0.0,115.674400329589,0.2824046148172652
02 12 2018 15:50,0.0,2.41945600509643,0.0,112.638603210449,0.2948022303412337
02 12 2018 16:00,111.473999023437,4.38213109970092,197.458901562941,121.67780303955,0.1175001330390208
02 12 2018 16:10,193.233200073242,4.34398317337036,189.686203296195,118.887100219726,0.4598009280891898
02 12 2018 16:20,237.356704711914,4.34867191314697,190.63719047771,127.542701721191,0.3114518014258418
02 12 2018 16:30,80.5587921142578,3.29362797737121,32.2934864034878,120.548301696777,0.7459923953725642
02 12 2018 16:40,3.10873699188232,2.33132791519165,0.0,114.478401184082,1.3306729544986102
02 12 2018 16:50,0.0,2.68295001983642,0.0,116.258201599121,1.1729768131651803
02 12 2018 17:00,0.0,2.57722902297973,0.0,112.502197265625,0.4999635102425674
02 12 2018 17:10,64.9551010131835,3.99129009246826,126.333766753043,124.436096191406,0.4447165765880292
02 12 2018 17:20,80.6602020263671,3.76550602912902,87.3761513827603,133.299392700195,0.5067218720968323
02 12 2018 17:30,237.26350402832,4.60382509231567,244.305325915972,140.644699096679,0.9622336785682584
02 12 2018 17:40,83.141128540039,3.38219308853149,39.9159033867072,138.945098876953,1.1062223606497754
02 12 2018 17:50,40.4097518920898,2.95644092559814,0.0,151.826995849609,0.3324483640269513
02 12 2018 18:00,63.9341316223144,3.02970600128173,17.0211877619877,147.278900146484,1.1798842380722363
02 12 2018 18:10,1.30933904647827,1.71005094051361,0.0,138.808898925781,1.3182447891499225
02 12 2018 18:20,0.0,0.859438419342041,0.0,113.394302368164,0.7222085486981021
02 12 2018 18:30,0.0,0.910158693790435,0.0,73.0063095092773,0.4073145299220118
02 12 2018 18:40,0.0,0.862067818641662,0.0,79.1026611328125,1.0288365146452323
02 12 2018 18:50,0.0,0.784242928028106,0.0,83.710823059082,1.0638738305240545
02 12 2018 19:00,0.0,0.74349421262741,0.0,117.532798767089,0.9901132333153754
02 12 2018 19:10,0.0,1.24395096302032,0.0,111.458297729492,1.314874875844791
02 12 2018 19:20,0.0,1.26551496982574,0.0,106.026100158691,0.7367519013712733
02 12 2018 19:30,0.0,1.47215604782104,0.0,85.7527389526367,0.2377734103018531
02 12 2018 19:40,0.0,2.37262105941772,0.0,91.0215911865234,0.5450475185285792
02 12 2018 19:50,0.0,2.20100092887878,0.0,93.6615371704101,1.2266261169641814
02 12 2018 20:00,0.0,2.48764705657958,0.0,101.237899780273,0.4967336065746898
02 12 2018 20:10,0.0,2.5423879623413,0.0,112.726600646972,1.0091383591582437
02 12 2018 20:20,0.0,3.32393288612365,34.7604535329492,132.27229309082,0.5355707287036606
02 12 2018 20:30,0.0,2.68550705909729,0.0,119.93569946289,0.1723282849168019
02 12 2018 20:40,0.0,2.33994007110595,0.0,108.688598632812,0.7896442969519208
02 12 2018 20:50,0.0,2.14514589309692,0.0,98.9517822265625,0.5512134084510331
02 12 2018 21:00,0.0,1.37102699279785,0.0,111.888397216796,1.261951953449391
02 12 2018 21:10,0.0,1.95204198360443,0.0,104.724296569824,0.4167574232041011
02 12 2018 21:20,0.0,0.980861604213714,0.0,94.0656967163085,0.8675672010358499
02 12 2018 21:30,0.0,1.5462349653244,0.0,73.1575927734375,0.1321834454310256
02 12 2018 21:40,0.0,1.64180397987365,0.0,84.5796737670898,0.7781275077323841
02 12 2018 21:50,0.0,2.34342193603515,0.0,87.2488403320312,1.461290262365664
02 12 2018 22:00,0.0,2.45739889144897,0.0,106.352500915527,1.2276807713404192
02 12 2018 22:10,0.0,1.27773904800415,0.0,98.3613586425781,1.4467208056659997
02 12 2018 22:20,0.0,1.29848599433898,0.0,108.206398010253,0.7912345799837233
02 12 2018 22:30,0.0,1.7910189628601,0.0,88.1250762939453,1.094001632657969
02 12 2018 22:40,0.0,1.75799095630645,0.0,96.3014526367187,1.1607438252663698
02 12 2018 22:50,0.0,2.68398094177246,0.0,113.079498291015,1.08127758985546
02 12 2018 23:00,0.0,3.31706190109252,34.1882407649136,121.454002380371,0.7576291473850281
02 12 2018 23:10,78.297737121582,4.24801111221313,170.481804713647,121.555702209472,0.6102874982338433
02 12 2018 23:20,45.5738792419433,3.62970209121704,67.8724448135945,137.041900634765,1.065724789507792
02 12 2018 23:30,57.9169006347656,3.91446495056152,112.162570082408,121.544998168945,0.568257138434886
02 12 2018 23:40,25.7066497802734,3.44685292243957,46.2734962614895,118.587097167968,0.5365706579840889
02 12 2018 23:50,87.5671234130859,3.86527109146118,103.584199864232,113.118202209472,0.0887310768239172
03 12 2018 00:00,11.7671699523925,3.06271600723266,18.3215760365019,108.837997436523,1.114846545538296
03 12 2018 00:10,-0.0853999927639961,2.27370309829711,0.0,117.91120147705,0.9734114451673002
03 12 2018 00:20,16.2141799926757,3.64566397666931,70.0118049148923,127.228797912597,0.1856185115695228
03 12 2018 00:30,-0.952069520950317,3.08870792388916,19.4681812253111,123.604400634765,0.3955990895314961
03 12 2018 00:40,0.0,3.47702503204345,49.4690315210755,145.270797729492,0.9157149274063736
03 12 2018 00:50,48.8991584777832,3.70852994918823,78.8341334857578,126.709899902343,0.343290886332824
03 12 2018 01:00,165.800399780273,4.53362798690795,229.15173672563,124.887702941894,1.069664591580222
03 12 2018 01:10,68.8970413208007,3.34626197814941,36.6721719017369,118.980598449707,0.7430030174884649
03 12 2018 01:20,38.7415618896484,3.53362703323364,55.8566899112957,132.717407226562,1.4580375460143156
03 12 2018 01:30,64.9023132324218,3.91864895820617,112.910039335661,127.985603332519,1.3071423722036082
03 12 2018 01:40,0.0563998706638813,1.96007001399993,0.0,113.663398742675,0.3380243635632361
03 12 2018 01:50,0.0,1.70939803123474,0.0,214.814300537109,0.5584199037645605
03 12 2018 02:00,0.0,2.16926097869873,0.0,154.54409790039,0.0654230804905833
03 12 2018 02:10,0.0,2.18343496322631,0.0,116.166801452636,0.1832645176368148
03 12 2018 02:20,0.0,1.41860795021057,0.0,96.2096633911132,1.353923421377441
03 12 2018 02:30,0.0,1.27231097221374,0.0,114.734802246093,0.7341140364465761
03 12 2018 02:40,0.0,3.18281602859497,24.523848939938,110.624397277832,0.1068558678613415
03 12 2018 02:50,0.0,2.3593521118164,0.0,108.630897521972,0.7023216620622419
03 12 2018 03:00,0.0,2.782075881958,0.0,105.049400329589,0.2969781503737971
03 12 2018 03:10,0.0,2.11558198928833,0.0,82.8250427246093,0.486537021000534
03 12 2018 03:20,0.0,2.50872898101806,0.0,110.218399047851,0.5034351922577867
03 12 2018 03:30,0.0,2.14595794677734,0.0,108.862800598144,1.461082143031407
03 12 2018 03:40,0.0,2.4927499294281,0.0,126.974502563476,0.138612221015565
03 12 2018 03:50,0.0,2.57530498504638,0.0,130.196395874023,1.4668960595128124
03 12 2018 04:00,0.0,1.22513198852539,0.0,187.030899047851,0.29113031280975
03 12 2018 04:10,0.0,1.53100395202636,0.0,164.593002319335,0.2514710828563605
03 12 2018 04:20,0.0,0.679432094097137,0.0,212.063995361328,0.6966501581086147
03 12 2018 04:30,0.0,2.04001998901367,0.0,225.865203857421,0.3378904711438508
03 12 2018 04:40,0.0,1.2911330461502,0.0,184.940002441406,0.1302495277720482
03 12 2018 04:50,0.0,1.90463697910308,0.0,108.387001037597,0.4446553851686914
03 12 2018 05:00,0.0,1.87160003185272,0.0,70.135643005371,1.1558493442657254
03 12 2018 05:10,0.0,1.6524029970169,0.0,84.5143203735351,0.2816067062389882
03 12 2018 05:20,0.0,1.89615201950073,0.0,110.020500183105,1.0723961123447143
03 12 2018 05:30,0.0,2.10788202285766,0.0,76.557258605957,0.1080299865164511
03 12 2018 05:40,0.0,1.99879395961761,0.0,111.070701599121,0.0361887862969074
03 12 2018 05:50,0.0,2.03355407714843,0.0,65.2291564941406,0.4308128551681861
03 12 2018 06:00,0.0,1.7594130039215,0.0,84.8098831176757,1.2044901689660956
03 12 2018 06:10,0.0,1.822026014328,0.0,82.7224807739257,0.1702959462263441
03 12 2018 06:20,0.0,3.08870196342468,19.4679058948213,130.15119934082,1.4961737598400884
03 12 2018 06:30,0.0,2.97502088546752,0.0,113.176498413085,0.731565743612965
03 12 2018 06:40,0.0,2.72742891311645,0.0,131.587005615234,1.372993859805728
03 12 2018 06:50,0.0,3.05207395553588,17.8833023247607,129.885498046875,0.7668776255432838
03 12 2018 07:00,0.0,3.20597195625305,25.9850583411144,119.404602050781,0.4591441552390984
03 12 2018 07:10,28.414680480957,3.71975398063659,80.4757907917492,121.510696411132,0.0393969277206677
03 12 2018 07:20,0.0950665026903152,2.34586906433105,0.0,89.005386352539,0.9794902939270308
03 12 2018 07:30,0.0,2.95533490180969,0.0,109.084602355957,0.6946542210467612
03 12 2018 07:40,0.0,2.75772404670715,0.0,122.570098876953,1.143902636733483
03 12 2018 07:50,0.0,2.51417398452758,0.0,123.974502563476,0.3872153796456463
03 12 2018 08:00,0.0,1.93953895568847,0.0,120.723999023437,0.8403759066907266
03 12 2018 08:10,0.0,1.69212996959686,0.0,123.136100769042,0.2858251821332659
03 12 2018 08:20,0.0,2.7058629989624,0.0,138.691299438476,0.4178888760079154
03 12 2018 08:30,0.0,2.83267498016357,0.0,137.490295410156,1.4894587528449277
03 12 2018 08:40,3.36713099479675,3.53271508216857,55.7497113309846,148.306396484375,1.0924512972188116
03 12 2018 08:50,0.0,2.35847401618957,0.0,143.774505615234,0.9804090023833588
03 12 2018 09:00,0.0,2.49283099174499,0.0,150.208892822265,0.3190846112234644
03 12 2018 09:10,0.0,1.24187004566192,0.0,159.818099975585,0.7687063289980532
03 12 2018 09:20,0.0,1.29820394515991,0.0,150.898300170898,1.2760035001075545
03 12 2018 09:30,0.0,1.64654695987701,0.0,149.720306396484,0.9312308115693364
03 12 2018 09:40,0.0,1.6350849866867,0.0,149.871994018554,0.6299880768662909
03 12 2018 09:50,0.0,0.971754610538482,0.0,131.78889465332,1.1895942504084631
03 12 2018 10:00,0.0,1.51929700374603,0.0,141.069396972656,1.4735296088873784
03 12 2018 10:10,0.0,1.48820304870605,0.0,160.467498779296,1.4614723454765053
03 12 2018 10:20,0.0,0.525983572006225,0.0,172.016204833984,0.9933299756787726
03 12 2018 10:30,0.0,1.57339096069335,0.0,217.916107177734,0.6939433791139411
03 12 2018 10:40,0.0,1.83557701110839,0.0,219.505493164062,0.7183421642678749
03 12 2018 10:50,0.0,2.11039900779724,0.0,225.581100463867,1.0719193916633394
03 12 2018 11:00,0.0,1.36346495151519,0.0,274.06948852539,0.0127530303652664
03 12 2018 11:10,0.0,0.999443471431732,0.0,236.970092773437,0.2734792972052222
03 12 2018 11:20,0.0,1.71845805644989,0.0,179.901504516601,1.2373633848373655
03 12 2018 11:30,0.0,1.83570802211761,0.0,168.038497924804,0.9710719482908668
03 12 2018 11:40,0.0,0.836633026599884,0.0,133.664001464843,0.3372268970101964
03 12 2018 11:50,0.0,0.871868073940277,0.0,126.018402099609,0.5298163816659331
03 12 2018 12:00,0.0,0.905878126621246,0.0,121.950500488281,0.2702480464632836
03 12 2018 12:10,0.0,0.820583522319793,0.0,117.395797729492,1.2007741394356466
03 12 2018 12:20,0.0,1.41418898105621,0.0,85.5583190917968,1.4068731971038917
03 12 2018 12:30,0.0,1.6602269411087,0.0,77.9691772460937,0.4038474916714241
03 12 2018 12:40,0.0,2.32341194152832,0.0,77.1767120361328,0.6561694547517333
03 12 2018 12:50,0.0,2.83679699897766,0.0,76.1160736083984,0.9856553969808044
03 12 2018 13:00,0.0,3.08043193817138,19.0913657557248,76.6533737182617,0.9709564834307314
03 12 2018 13:10,0.0,3.3687880039215,38.6815834724011,74.7709732055664,1.064230167195231
03 12 2018 13:20,0.0,3.35139894485473,37.1232637109533,76.8350296020507,1.3487020565816528
03 12 2018 13:30,0.0,3.21931600570678,26.8660730113515,80.9128799438476,0.7869351501683719
03 12 2018 13:40,0.0,3.69634795188903,77.0751720684539,76.4786834716796,0.3637783022429914
03 12 2018 13:50,44.984130859375,3.83313703536987,98.189770708228,74.520896911621,1.2998083918537675
03 12 2018 14:00,1.32006800174713,2.47723007202148,0.0,91.1193084716796,1.3352158411693127
03 12 2018 14:10,0.0,2.58548498153686,0.0,91.879409790039,0.6278081592070971
03 12 2018 14:20,43.8708801269531,3.81476688385009,95.180146284707,85.1235961914062,0.8745932480308545
03 12 2018 14:30,319.367401123046,5.49709177017211,468.16368486131,78.4039001464843,0.6915842977790506
03 12 2018 14:40,480.248809814453,6.02056789398193,630.950915034329,76.8983535766601,0.6944433225584005
03 12 2018 14:50,82.182502746582,3.29529309272766,32.4252198162985,92.6209411621093,0.7964941694796766
03 12 2018 15:00,77.2267532348632,3.61462807655334,65.8895122487202,118.016700744628,0.0306209657932493
03 12 2018 15:10,200.262496948242,4.67678213119506,260.385539069884,122.43090057373,1.2552614700434457
03 12 2018 15:20,185.68359375,4.18362522125244,157.867784279903,120.314796447753,1.3337873307585109
03 12 2018 15:30,96.0293731689453,3.73443102836608,82.6529077418645,116.932296752929,0.3248651271863566
03 12 2018 15:40,144.675994873046,4.30556297302246,181.938934771132,118.540397644042,1.2084687651201564
03 12 2018 15:50,258.614807128906,5.00497817993164,337.223515937932,119.786300659179,1.24830082345515
03 12 2018 16:00,660.836486816406,6.47431278228759,795.979607583108,123.680702209472,1.3385967152316236
03 12 2018 16:10,844.758911132812,6.95255613327026,994.773481145922,128.864303588867,0.6885692102801734
03 12 2018 16:20,759.786315917968,6.97120285034179,1003.07786954424,124.607299804687,0.2312417707920214
03 12 2018 16:30,1103.85900878906,7.68917608261108,1357.34435345388,124.656196594238,1.045554373801055
03 12 2018 16:40,1171.78894042968,7.67409181594848,1349.25457181986,125.419898986816,1.1315438932377344
03 12 2018 16:50,1270.60900878906,7.97016382217407,1512.95728236598,124.689796447753,0.204528173459817
03 12 2018 17:00,1127.86596679687,7.51593399047851,1266.18594106722,126.221397399902,0.4188333712679796
03 12 2018 17:10,1173.59594726562,7.5527172088623,1285.21342067672,123.950103759765,1.3537613923781242
03 12 2018 17:20,611.838073730468,6.22657585144042,703.130164955116,121.624801635742,1.1329981338175634
03 12 2018 17:30,606.435485839843,6.30033111572265,730.077405277998,123.457702636718,1.449336750460543
03 12 2018 17:40,487.78091430664,5.67728090286254,521.473373966468,119.604698181152,1.3927707256199635
03 12 2018 17:50,656.151306152343,6.43951988220214,782.535692303148,120.748497009277,0.7201825831457844
03 12 2018 18:00,642.561096191406,6.46952390670776,794.121272940515,123.909301757812,0.9333154426280944
03 12 2018 18:10,511.975708007812,6.02263593673706,631.652956376187,125.757499694824,0.5970901808422506
03 12 2018 18:20,416.890686035156,5.61675405502319,503.221836543885,126.307098388671,0.715341995033654
03 12 2018 18:30,324.522796630859,5.20980215072631,389.262957020346,127.271499633789,1.1058449636010224
03 12 2018 18:40,201.941497802734,4.6214599609375,248.16080691,124.968803405761,0.3791344586398632
03 12 2018 18:50,206.16780090332,4.67569017410278,260.14231929507,118.372299194335,1.2460795984471489
03 12 2018 19:00,412.985198974609,5.6404709815979,510.331361968575,117.948600769042,0.5088427040661225
03 12 2018 19:10,514.688293457031,5.80450582504272,561.012420587163,117.503799438476,1.1610995654616365
03 12 2018 19:20,146.303802490234,3.79594111442565,92.1518962722739,104.590202331542,0.97249380778253
03 12 2018 19:30,626.963317871093,5.82958316802978,568.998196363984,114.150199890136,1.2379697599665644
03 12 2018 19:40,1256.37194824218,7.57767295837402,1298.22507049693,120.573196411132,0.4142502663999812
03 12 2018 19:50,1590.61901855468,8.39088821411132,1761.15109793425,120.631103515625,0.6652217756015035
03 12 2018 20:00,1191.54797363281,7.84784507751464,1444.105072183,120.026901245117,1.1424301416372664
03 12 2018 20:10,649.161926269531,6.49414682388305,803.70326188108,121.893402099609,0.5755066479084148
03 12 2018 20:20,769.72998046875,6.38287115097045,760.931018463456,118.239501953125,1.4720103752631144
03 12 2018 20:30,789.442993164062,6.44951295852661,786.383351282817,116.844497680664,1.1195724863655414
03 12 2018 20:40,1214.31201171875,7.80637121200561,1421.14023740875,120.234397888183,1.1894048046534476
03 12 2018 20:50,1289.36901855468,8.1361494064331,1608.90104071354,119.358299255371,0.9964503555119684
03 12 2018 21:00,768.712524414062,6.53760719299316,820.780074012505,117.975196838378,0.5907105186397967
03 12 2018 21:10,415.665588378906,5.37244796752929,433.044636579911,118.193801879882,1.029864765625431
03 12 2018 21:20,357.655395507812,4.83636713027954,296.794566584471,116.944503784179,0.4864742152657518
03 12 2018 21:30,267.465698242187,4.63963890075683,252.156036416981,118.180397033691,0.4227375201417849
03 12 2018 21:40,244.197799682617,4.47053480148315,215.788823240531,117.202796936035,0.9987387424578108
03 12 2018 21:50,432.525909423828,5.48065376281738,463.451789077819,115.898498535156,1.2461341014750438
03 12 2018 22:00,328.003112792968,5.00463199615478,337.138343524941,117.780899047851,0.2312002048641893
03 12 2018 22:10,472.397796630859,5.53410720825195,478.865170455158,116.781898498535,0.3149103708475284
03 12 2018 22:20,49.8565406799316,2.82968497276306,0.0,108.261001586914,0.473447308103636
03 12 2018 22:30,80.2840194702148,3.35877799987792,37.7786282518064,115.651901245117,1.0808347495242048
03 12 2018 22:40,26.724100112915,3.06102204322814,18.2506005640798,93.8874435424804,0.3157790487635746
03 12 2018 22:50,127.80940246582,3.46559000015258,48.2408038642498,108.171897888183,1.4702900388007054
03 12 2018 23:00,61.3624992370605,3.15230703353881,22.7296196704738,105.680702209472,1.018320533334938
03 12 2018 23:10,75.7539825439453,3.19943809509277,25.5640633449075,105.378303527832,0.972150485055054
03 12 2018 23:20,301.07681274414,4.3164529800415,184.126717599528,101.967697143554,0.7659317534125696
03 12 2018 23:30,838.124816894531,6.48073816299438,798.4769735818,103.021697998046,1.2819237940646004
03 12 2018 23:40,1433.56298828125,7.8036470413208,1419.63877173194,104.378196716308,0.5569554668321315
03 12 2018 23:50,1182.40698242187,7.03699016571044,1032.72767376585,104.295501708984,0.8002547876387445
04 12 2018 00:00,762.331176757812,5.7537498474121,545.044674999365,92.1757736206054,0.7303747650778905
04 12 2018 00:10,658.43017578125,5.40657377243041,442.521352911542,89.9824600219726,0.2619924637786789
04 12 2018 00:20,650.232727050781,5.30478000640869,414.554856592731,87.9263229370117,0.200533529776481
04 12 2018 00:30,792.363586425781,5.88846778869628,588.004156958653,95.2281265258789,0.0327481795541195
04 12 2018 00:40,1226.62805175781,6.99617195129394,1014.26648348348,100.965103149414,0.8135936408472912
04 12 2018 00:50,1256.15197753906,7.25794410705566,1136.46554960769,102.574096679687,1.030820295072711
04 12 2018 01:00,993.793884277343,6.61637020111083,852.267696052145,102.471603393554,0.082107698980154
04 12 2018 01:10,1523.66296386718,7.59134817123413,1305.38984817182,109.921203613281,1.0424343189903476
